"TransactionNo","Date","AccountNo","TransactionType","Amount","SGD_Amount","Currency","index","d_balance"
5046,"29-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",19,1197.61141341232
5047,"29-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",19,1192.91015653392
1833,"30-Jul-2020",6,"Withdraw",-0.244716738191961,-0.244716738191961,"SGD",20,62.2350761728853
1834,"30-Jul-2020",6,"Withdraw",-2.47142928755331,-2.47142928755331,"SGD",20,59.763646885332
1835,"30-Jul-2020",6,"Withdraw",-0.174856150498163,-0.174856150498163,"SGD",20,59.5887907348338
1836,"30-Jul-2020",6,"Withdraw",-0.350141617795375,-0.350141617795375,"SGD",20,59.2386491170384
1837,"30-Jul-2020",6,"Withdraw",-1.32343423631066,-1.32343423631066,"SGD",20,57.9152148807278
1838,"30-Jul-2020",6,"Withdraw",-23.3222381071119,-23.3222381071119,"SGD",20,34.5929767736158
1839,"30-Jul-2020",6,"Withdraw",-0.00365564416102492,-0.00365564416102492,"SGD",20,34.5893211294548
1840,"30-Jul-2020",6,"Withdraw",-0.117523315810135,-0.117523315810135,"SGD",20,34.4717978136447
1841,"30-Jul-2020",6,"Withdraw",-7.31517214354816,-7.31517214354816,"SGD",20,27.1566256700965
1842,"30-Jul-2020",6,"Withdraw",-0.00656731533617229,-0.00656731533617229,"SGD",20,27.1500583547604
1843,"30-Jul-2020",6,"Withdraw",-0.0563227457859352,-0.0563227457859352,"SGD",20,27.0937356089744
1844,"30-Jul-2020",6,"Withdraw",-0.239015402110859,-0.239015402110859,"SGD",20,26.8547202068636
1845,"30-Jul-2020",6,"Withdraw",-25.7474002960583,-25.7474002960583,"SGD",20,1.1073199108053
1846,"30-Jul-2020",6,"Withdraw",-0.133361155783395,-0.133361155783395,"SGD",20,0.973958755021907
1847,"30-Jul-2020",6,"Withdraw",-0.236903663763476,-0.236903663763476,"SGD",20,0.73705509125843
5048,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1188.20889965552
5049,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1183.50764277712
5050,"30-Jul-2020",6,"Spend",-0.03,-0.01,"CNY",20,1183.50094570354
5051,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1178.79968882514
5052,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1174.09843194674
5053,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1169.39717506834
5054,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1164.69591818994
5055,"30-Jul-2020",6,"Spend",-11.86,-2.38,"CNY",20,1162.31966438585
5056,"30-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",20,1157.61840750745
5057,"30-Jul-2020",6,"Spend",-11.07,-15.53,"USD",20,1142.08982609662
5058,"30-Jul-2020",6,"Spend",-0.3,-0.06,"CNY",20,1142.02998769826
1848,"31-Jul-2020",6,"Withdraw",-0.578584770904025,-0.578584770904025,"SGD",21,0.158470320354405
5059,"31-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",21,1137.32873081986
5060,"31-Jul-2020",6,"Spend",-2.13,-0.43,"CNY",21,1136.90214783068
5061,"31-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",21,1132.20089095228
5062,"31-Jul-2020",6,"Spend",-4.7,-4.7,"SGD",21,1127.49963407388
5063,"31-Jul-2020",6,"Spend",-1.95,-2.73,"USD",21,1124.77202009546
5064,"31-Jul-2020",6,"Spend",-0.08,-0.11,"USD",21,1124.65984117338
5065,"31-Jul-2020",6,"Spend",-1.41,-0.28,"CNY",21,1124.37745285367
1849,"31-Jul-2020",6,"Interest",0.0000665575345488501,0.0000665575345488501,"SGD",22,0.158536877888954
1850,"3-Aug-2020",6,"Withdraw",-0.0159554123107847,-0.0159554123107847,"SGD",22,0.142581465578169
1851,"3-Aug-2020",6,"Withdraw",-0.119600640194879,-0.119600640194879,"SGD",22,0.0229808253832899
1852,"3-Aug-2020",6,"Withdraw",-0.00140787185175376,-0.00140787185175376,"SGD",22,0.0215729535315361
1853,"3-Aug-2020",6,"Withdraw",-0.00895674116452037,-0.00895674116452037,"SGD",22,0.0126162123670157
1854,"4-Aug-2020",6,"Withdraw",-0.00942841050726806,-0.00942841050726806,"SGD",23,0.00318780185974768
5066,"4-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",23,1119.67619597527
5067,"4-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",23,1114.97493909687
5068,"4-Aug-2020",6,"Spend",-1.85,-0.37,"CNY",23,1114.60319354918
5069,"4-Aug-2020",6,"Spend",-0.51,-0.1,"CNY",23,1114.50052024824
5070,"4-Aug-2020",6,"Spend",-7.79,-10.94,"USD",23,1103.56265604525
5071,"4-Aug-2020",6,"Spend",-0.15,-0.21,"USD",23,1103.35171335177
5072,"4-Aug-2020",6,"Spend",-18.18,-3.65,"CNY",23,1099.69987240361
5073,"4-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",23,1094.99861552521
1855,"5-Aug-2020",6,"Withdraw",-0.000657625568432977,-0.000657625568432977,"SGD",24,0.0025301762913147
5074,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1090.29735864681
5075,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1085.59610176841
5076,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1080.89484489001
5077,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1076.19358801161
5078,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1071.49233113321
5079,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1066.79107425481
5080,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1062.08981737641
5081,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1057.38856049801
5082,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1052.68730361961
5083,"5-Aug-2020",6,"Spend",-0.18,-0.26,"USD",24,1052.431403325
5084,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1047.7301464466
5085,"5-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",24,1043.0288895682
5086,"6-Aug-2020",6,"Spend",-0.72,-1.01,"USD",25,1042.02079322284
5087,"6-Aug-2020",6,"Spend",-65.68,-91.76,"USD",25,950.260096289575
5088,"6-Aug-2020",6,"Spend",-3.7,-5.16,"USD",25,945.09565170439
5089,"7-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",26,940.394394825987
5090,"7-Aug-2020",6,"Spend",-6.45,-1.3,"CNY",26,939.096815032264
5091,"7-Aug-2020",6,"Spend",-1.66,-2.32,"USD",26,936.779268248654
5092,"7-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",26,932.078011370251
5093,"7-Aug-2020",6,"Spend",-2.47,-0.5,"CNY",26,931.580889753948
5094,"10-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",27,926.879632875545
5095,"10-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",27,922.178375997142
5096,"10-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",27,917.477119118739
5097,"10-Aug-2020",6,"Spend",-1.03,-0.21,"CNY",27,917.26927088226
5098,"11-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",28,912.568014003857
5099,"11-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",28,907.866757125454
5100,"11-Aug-2020",6,"Spend",-0.3,-0.42,"USD",28,907.446955237354
5101,"11-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",28,902.745698358951
5102,"11-Aug-2020",6,"Spend",-0.24,-0.05,"CNY",28,902.697110372432
5103,"11-Aug-2020",6,"Spend",-1.88,-2.64,"USD",28,900.059987267751
5104,"12-Aug-2020",6,"Spend",-0.78,-0.16,"CNY",29,899.901773130399
5105,"12-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",29,895.200516251996
5106,"12-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",29,890.499259373593
5107,"12-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",29,885.79800249519
5108,"12-Aug-2020",6,"Spend",-1.3,-0.26,"CNY",29,885.534595386989
5109,"13-Aug-2020",6,"Spend",-10.13,-14.17,"USD",30,871.360920919278
5110,"13-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",30,866.659664040875
5111,"13-Aug-2020",6,"Spend",-11.58,-16.19,"USD",30,850.465655610444
5112,"13-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",30,845.764398732041
5113,"13-Aug-2020",6,"Spend",-0.15,-0.21,"USD",30,845.558909288946
5114,"13-Aug-2020",6,"Spend",-42.31,-8.52,"CNY",30,837.035262742319
5115,"13-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",30,832.334005863916
5116,"13-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",30,827.632748985513
5117,"13-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",30,822.93149210711
1856,"14-Aug-2020",6,"Deposit",1738.52854524739,1738.52854524739,"SGD",31,1738.53107542368
1857,"14-Aug-2020",6,"Withdraw",-1626.45975769877,-1626.45975769877,"SGD",31,112.071317724912
1858,"14-Aug-2020",6,"Withdraw",-2.25944490256847,-2.25944490256847,"SGD",31,109.811872822343
1859,"14-Aug-2020",6,"Withdraw",-0.00232750768198548,-0.00232750768198548,"SGD",31,109.809545314661
1860,"14-Aug-2020",6,"Withdraw",-0.00417850410370324,-0.00417850410370324,"SGD",31,109.805366810558
1861,"14-Aug-2020",6,"Withdraw",-0.106223503729546,-0.106223503729546,"SGD",31,109.699143306828
1862,"14-Aug-2020",6,"Withdraw",-0.759800997831531,-0.759800997831531,"SGD",31,108.939342308997
1863,"14-Aug-2020",6,"Withdraw",-29.1000537296912,-29.1000537296912,"SGD",31,79.8392885793053
1864,"14-Aug-2020",6,"Withdraw",-0.0344113560272103,-0.0344113560272103,"SGD",31,79.8048772232781
1865,"14-Aug-2020",6,"Withdraw",-0.0471181305236898,-0.0471181305236898,"SGD",31,79.7577590927544
1866,"14-Aug-2020",6,"Withdraw",-0.216057840852137,-0.216057840852137,"SGD",31,79.5417012519023
1867,"14-Aug-2020",6,"Withdraw",-0.76499520071195,-0.76499520071195,"SGD",31,78.7767060511903
1868,"14-Aug-2020",6,"Withdraw",-33.5195399100231,-33.5195399100231,"SGD",31,45.2571661411672
1869,"14-Aug-2020",6,"Withdraw",-0.378194188396133,-0.378194188396133,"SGD",31,44.878971952771
1870,"14-Aug-2020",6,"Withdraw",-0.650710796128324,-0.650710796128324,"SGD",31,44.2282611566427
1871,"14-Aug-2020",6,"Withdraw",-0.0350070954974822,-0.0350070954974822,"SGD",31,44.1932540611452
1872,"14-Aug-2020",6,"Withdraw",-0.22635055433711,-0.22635055433711,"SGD",31,43.9669035068081
1873,"14-Aug-2020",6,"Withdraw",-0.712470326208792,-0.712470326208792,"SGD",31,43.2544331805993
5118,"14-Aug-2020",6,"Spend",-6.6,-9.25,"USD",31,813.68226778691
5119,"14-Aug-2020",6,"Spend",-0.27,-0.06,"CNY",31,813.627072516266
5120,"14-Aug-2020",6,"Spend",-1.42,-1.99,"USD",31,811.639455770466
5121,"14-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",31,806.938198892063
5122,"14-Aug-2020",6,"Spend",-0.05,-0.06,"USD",31,806.87458766416
5123,"14-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",31,802.173330785757
5124,"14-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",31,797.472073907354
1874,"17-Aug-2020",6,"Withdraw",-7.85196516720297,-7.85196516720297,"SGD",32,35.4024680133964
1875,"17-Aug-2020",6,"Withdraw",-0.0365198546909173,-0.0365198546909173,"SGD",32,35.3659481587054
1876,"17-Aug-2020",6,"Withdraw",-0.0386508545420657,-0.0386508545420657,"SGD",32,35.3272973041634
1877,"17-Aug-2020",6,"Withdraw",-5.8493423752924,-5.8493423752924,"SGD",32,29.477954928871
1878,"17-Aug-2020",6,"Withdraw",-5.51546190889298,-5.51546190889298,"SGD",32,23.962493019978
1879,"17-Aug-2020",6,"Withdraw",-0.415588402849906,-0.415588402849906,"SGD",32,23.5469046171281
1880,"17-Aug-2020",6,"Withdraw",-11.0737415003577,-11.0737415003577,"SGD",32,12.4731631167704
1881,"17-Aug-2020",6,"Withdraw",-0.640775749709454,-0.640775749709454,"SGD",32,11.8323873670609
1882,"17-Aug-2020",6,"Withdraw",-9.82856911765512,-9.82856911765512,"SGD",32,2.00381824940579
1883,"17-Aug-2020",6,"Withdraw",-0.881626900547776,-0.881626900547776,"SGD",32,1.12219134885802
1884,"17-Aug-2020",6,"Withdraw",-0.126102014195902,-0.126102014195902,"SGD",32,0.996089334662117
5125,"17-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",32,792.770817028951
5126,"17-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",32,788.069560150548
5127,"17-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",32,783.368303272145
5128,"17-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",32,778.667046393742
5129,"17-Aug-2020",6,"Spend",-29.86,-41.72,"USD",32,736.946272230106
5130,"17-Aug-2020",6,"Spend",-0.34,-0.47,"USD",32,736.475868976097
5131,"17-Aug-2020",6,"Spend",-0.23,-0.05,"CNY",32,736.429774666177
5132,"17-Aug-2020",6,"Spend",-0.02,0,"CNY",32,736.424830908929
1885,"18-Aug-2020",6,"Withdraw",-0.0281694321297581,-0.0281694321297581,"SGD",33,0.967919902532358
1886,"18-Aug-2020",6,"Withdraw",-0.0690263577727058,-0.0690263577727058,"SGD",33,0.898893544759653
1887,"18-Aug-2020",6,"Withdraw",-0.0705913881672442,-0.0705913881672442,"SGD",33,0.828302156592408
1888,"18-Aug-2020",6,"Withdraw",-0.444297890345237,-0.444297890345237,"SGD",33,0.384004266247171
1889,"18-Aug-2020",6,"Withdraw",-0.000400342500854277,-0.000400342500854277,"SGD",33,0.383603923746317
5133,"18-Aug-2020",6,"Spend",-0.34,-0.07,"CNY",33,736.356219684345
5134,"18-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",33,731.654962805942
5135,"18-Aug-2020",6,"Spend",-0.4,-0.08,"CNY",33,731.573916332277
5136,"18-Aug-2020",6,"Spend",-8.61,-12.01,"USD",33,719.561648430779
5137,"18-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",33,714.860391552376
5138,"18-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",33,710.159134673973
5139,"18-Aug-2020",6,"Spend",-0.13,-0.03,"CNY",33,710.133147511487
5140,"18-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",33,705.431890633084
1890,"19-Aug-2020",6,"Withdraw",-0.0412910214547605,-0.0412910214547605,"SGD",34,0.342312902291557
1891,"19-Aug-2020",6,"Withdraw",-0.123278684784217,-0.123278684784217,"SGD",34,0.219034217507339
1892,"19-Aug-2020",6,"Withdraw",-0.130666117756332,-0.130666117756332,"SGD",34,0.0883680997510072
1893,"19-Aug-2020",6,"Withdraw",-0.00878271715768815,-0.00878271715768815,"SGD",34,0.079585382593319
1894,"19-Aug-2020",6,"Withdraw",-0.0209483462132167,-0.0209483462132167,"SGD",34,0.0586370363801023
1895,"19-Aug-2020",6,"Withdraw",-0.0273411420736329,-0.0273411420736329,"SGD",34,0.0312958943064695
5141,"19-Aug-2020",6,"Spend",-0.43,-0.09,"CNY",34,705.344886031872
5142,"19-Aug-2020",6,"Spend",-2.94,-4.09,"USD",34,701.254124088873
5143,"19-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",34,696.55286721047
5144,"19-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",34,691.851610332067
5145,"19-Aug-2020",6,"Spend",-0.35,-0.07,"CNY",34,691.781227137916
5146,"19-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",34,687.079970259513
5147,"19-Aug-2020",6,"Spend",-0.02,-0.03,"USD",34,687.054828277174
1896,"20-Aug-2020",6,"Withdraw",-0.00589164645521655,-0.00589164645521655,"SGD",35,0.0254042478512529
5148,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,682.353571398771
5149,"20-Aug-2020",6,"Spend",-0.35,-0.49,"USD",35,681.868261645711
5150,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,677.167004767308
5151,"20-Aug-2020",6,"Spend",-0.38,-0.54,"USD",35,676.630183915368
5152,"20-Aug-2020",6,"Spend",-0.06,-0.09,"USD",35,676.543583747138
5153,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,671.842326868735
5154,"20-Aug-2020",6,"Spend",-2.51,-0.51,"CNY",35,671.335918647376
5155,"20-Aug-2020",6,"Spend",-2.49,-3.48,"USD",35,667.859116050562
5156,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,663.157859172159
5157,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,658.456602293756
5158,"20-Aug-2020",6,"Spend",-0.26,-0.05,"CNY",35,658.403121829382
5159,"20-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",35,653.701864950979
5160,"21-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",36,649.000608072576
5161,"21-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",36,644.299351194173
5162,"21-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",36,639.59809431577
1897,"24-Aug-2020",6,"Deposit",1100.20135738887,1100.20135738887,"SGD",37,1100.22676163672
1898,"24-Aug-2020",6,"Withdraw",-1.96011925342139,-1.96011925342139,"SGD",37,1098.2666423833
1899,"24-Aug-2020",6,"Withdraw",-9.57888529589044,-9.57888529589044,"SGD",37,1088.68775708741
1900,"24-Aug-2020",6,"Withdraw",-0.813832101574534,-0.813832101574534,"SGD",37,1087.87392498583
1901,"24-Aug-2020",6,"Withdraw",-0.0999041990834238,-0.0999041990834238,"SGD",37,1087.77402078675
1902,"24-Aug-2020",6,"Withdraw",-18.1734437609092,-18.1734437609092,"SGD",37,1069.60057702584
1903,"24-Aug-2020",6,"Withdraw",-0.0107351159650806,-0.0107351159650806,"SGD",37,1069.58984190988
1904,"24-Aug-2020",6,"Withdraw",-1.1469001099403,-1.1469001099403,"SGD",37,1068.44294179994
1905,"24-Aug-2020",6,"Withdraw",-0.0157595485068653,-0.0157595485068653,"SGD",37,1068.42718225143
1906,"24-Aug-2020",6,"Withdraw",-0.534390321809074,-0.534390321809074,"SGD",37,1067.89279192962
1907,"24-Aug-2020",6,"Withdraw",-0.15419525629978,-0.15419525629978,"SGD",37,1067.73859667332
1908,"24-Aug-2020",6,"Withdraw",-0.0366409675731634,-0.0366409675731634,"SGD",37,1067.70195570575
1909,"24-Aug-2020",6,"Withdraw",-3.03477332492172,-3.03477332492172,"SGD",37,1064.66718238083
1910,"24-Aug-2020",6,"Withdraw",-5.87125153749282,-5.87125153749282,"SGD",37,1058.79593084333
1911,"24-Aug-2020",6,"Withdraw",-0.0496250434329573,-0.0496250434329573,"SGD",37,1058.7463057999
1912,"24-Aug-2020",6,"Withdraw",-3.36400313698443,-3.36400313698443,"SGD",37,1055.38230266292
1913,"24-Aug-2020",6,"Withdraw",-0.00109512528029242,-0.00109512528029242,"SGD",37,1055.38120753763
1914,"24-Aug-2020",6,"Withdraw",-4.35106329442268,-4.35106329442268,"SGD",37,1051.03014424321
1915,"24-Aug-2020",6,"Withdraw",-4.73937413923929,-4.73937413923929,"SGD",37,1046.29077010397
5163,"24-Aug-2020",6,"Spend",-20.39,-28.54,"USD",37,611.053238548313
5164,"24-Aug-2020",6,"Spend",-598.6,-121.18,"CNY",37,489.8754669964
5165,"24-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",37,485.174210117997
5166,"24-Aug-2020",6,"Spend",-0.15,-0.03,"CNY",37,485.142880691312
5167,"24-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",37,480.441623812909
5168,"24-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",37,475.740366934506
5169,"24-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",37,471.039110056103
5170,"24-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",37,466.3378531777
1916,"25-Aug-2020",6,"Withdraw",-0.434547037844845,-0.434547037844845,"SGD",38,1045.85622306613
1917,"25-Aug-2020",6,"Withdraw",-0.394333865213844,-0.394333865213844,"SGD",38,1045.46188920091
1918,"25-Aug-2020",6,"Withdraw",-877.099778421251,-877.099778421251,"SGD",38,168.362110779663
1919,"25-Aug-2020",6,"Withdraw",-0.211664987704922,-0.211664987704922,"SGD",38,168.150445791958
1920,"25-Aug-2020",6,"Withdraw",-2.61639122770552,-2.61639122770552,"SGD",38,165.534054564252
1921,"25-Aug-2020",6,"Withdraw",-0.0327807513071521,-0.0327807513071521,"SGD",38,165.501273812945
1922,"25-Aug-2020",6,"Withdraw",-0.353468282730632,-0.353468282730632,"SGD",38,165.147805530215
1923,"25-Aug-2020",6,"Withdraw",-7.49293112294187,-7.49293112294187,"SGD",38,157.654874407273
1924,"25-Aug-2020",6,"Withdraw",-1.3615679955439,-1.3615679955439,"SGD",38,156.293306411729
1925,"25-Aug-2020",6,"Withdraw",-28.3353678209734,-28.3353678209734,"SGD",38,127.957938590756
1926,"25-Aug-2020",6,"Withdraw",-0.0153266678992411,-0.0153266678992411,"SGD",38,127.942611922856
1927,"25-Aug-2020",6,"Withdraw",-0.369530832712732,-0.369530832712732,"SGD",38,127.573081090144
1928,"25-Aug-2020",6,"Withdraw",-0.992217612794657,-0.992217612794657,"SGD",38,126.580863477349
1929,"25-Aug-2020",6,"Withdraw",-0.0089009151426429,-0.0089009151426429,"SGD",38,126.571962562206
1930,"25-Aug-2020",6,"Withdraw",-53.2861940851388,-53.2861940851388,"SGD",38,73.2857684770674
1931,"25-Aug-2020",6,"Withdraw",-7.09153454605457,-7.09153454605457,"SGD",38,66.1942339310128
5171,"25-Aug-2020",6,"Spend",-2.58,-0.52,"CNY",38,465.816688158223
5172,"25-Aug-2020",6,"Spend",-6.49,-9.06,"USD",38,456.756625232086
5173,"25-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",38,452.055368353683
5174,"25-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",38,447.35411147528
5175,"25-Aug-2020",6,"Spend",-3.3,-4.61,"USD",38,442.743940632722
5176,"25-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",38,438.042683754319
1932,"26-Aug-2020",6,"Withdraw",-0.0304714782965969,-0.0304714782965969,"SGD",39,66.1637624527163
1933,"26-Aug-2020",6,"Withdraw",-27.1370447027192,-27.1370447027192,"SGD",39,39.026717749997
1934,"26-Aug-2020",6,"Withdraw",-0.272026449289773,-0.272026449289773,"SGD",39,38.7546913007073
1935,"26-Aug-2020",6,"Withdraw",-0.0489963605615104,-0.0489963605615104,"SGD",39,38.7056949401457
1936,"26-Aug-2020",6,"Withdraw",-23.4252510044096,-23.4252510044096,"SGD",39,15.2804439357361
1937,"26-Aug-2020",6,"Withdraw",-4.60508081220818,-4.60508081220818,"SGD",39,10.675363123528
1938,"26-Aug-2020",6,"Withdraw",-0.535253910401011,-0.535253910401011,"SGD",39,10.140109213127
1939,"26-Aug-2020",6,"Withdraw",-0.410982092388701,-0.410982092388701,"SGD",39,9.72912712073825
5177,"26-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",39,433.341426875916
5178,"26-Aug-2020",6,"Spend",-20.47,-28.58,"USD",39,404.763013736744
5179,"26-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",39,400.061756858341
5180,"26-Aug-2020",6,"Spend",-4.69,-6.55,"USD",39,393.508571718652
5181,"26-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",39,388.807314840249
5182,"26-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",39,384.106057961846
5183,"26-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",39,379.404801083443
1940,"27-Aug-2020",6,"Withdraw",-0.188486559188356,-0.188486559188356,"SGD",40,9.54064056154989
1941,"27-Aug-2020",6,"Withdraw",-0.966931343491648,-0.966931343491648,"SGD",40,8.57370921805825
1942,"27-Aug-2020",6,"Withdraw",-2.20658245964715,-2.20658245964715,"SGD",40,6.36712675841109
1943,"27-Aug-2020",6,"Withdraw",-0.23512903853742,-0.23512903853742,"SGD",40,6.13199771987367
1944,"27-Aug-2020",6,"Withdraw",-0.457833344809112,-0.457833344809112,"SGD",40,5.67416437506456
1945,"27-Aug-2020",6,"Withdraw",-0.0818653971572074,-0.0818653971572074,"SGD",40,5.59229897790736
1946,"27-Aug-2020",6,"Withdraw",-0.26940669888859,-0.26940669888859,"SGD",40,5.32289227901876
1947,"27-Aug-2020",6,"Withdraw",-0.0580354644599713,-0.0580354644599713,"SGD",40,5.26485681455879
1948,"27-Aug-2020",6,"Withdraw",-0.0563493210543363,-0.0563493210543363,"SGD",40,5.20850749350446
1949,"27-Aug-2020",6,"Withdraw",-0.0335203403005324,-0.0335203403005324,"SGD",40,5.17498715320392
5184,"27-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",40,374.70354420504
5185,"27-Aug-2020",6,"Spend",-5.24,-1.06,"CNY",40,373.64173180059
1950,"28-Aug-2020",6,"Withdraw",-0.0647696000592348,-0.0647696000592348,"SGD",41,5.11021755314469
1951,"28-Aug-2020",6,"Withdraw",-0.0905973492225702,-0.0905973492225702,"SGD",41,5.01962020392212
1952,"28-Aug-2020",6,"Withdraw",-3.14806427212583,-3.14806427212583,"SGD",41,1.87155593179629
1953,"28-Aug-2020",6,"Withdraw",-0.0299148577642623,-0.0299148577642623,"SGD",41,1.84164107403203
1954,"28-Aug-2020",6,"Withdraw",-0.54666760494608,-0.54666760494608,"SGD",41,1.29497346908595
1955,"28-Aug-2020",6,"Withdraw",-0.127790909703461,-0.127790909703461,"SGD",41,1.16718255938249
1956,"28-Aug-2020",6,"Withdraw",-0.180355865623551,-0.180355865623551,"SGD",41,0.986826693758937
1957,"28-Aug-2020",6,"Withdraw",-0.00761904972621486,-0.00761904972621486,"SGD",41,0.979207644032722
1958,"28-Aug-2020",6,"Withdraw",-0.894261059594986,-0.894261059594986,"SGD",41,0.0849465844377355
1959,"28-Aug-2020",6,"Withdraw",-0.0762544206633881,-0.0762544206633881,"SGD",41,0.00869216377434742
5186,"28-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",41,368.940474922187
5187,"28-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",41,364.239218043784
5188,"28-Aug-2020",6,"Spend",-2.86,-0.58,"CNY",41,363.660562791592
5189,"28-Aug-2020",6,"Spend",-4.7,-4.7,"SGD",41,358.959305913189
5190,"28-Aug-2020",6,"Spend",-0.02,0,"CNY",41,358.954415182632
5191,"28-Aug-2020",6,"Spend",-0.44,-0.61,"USD",41,358.345808305906
